NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,D5C,D5N
3,Unidade da Federação,38,Reais,88.01,28,Sergipe,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47561,Mais de 5.724 a 9.540 Reais,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,1170.77,28,Sergipe,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47562,Mais de 9.540 a 14.310 Reais,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,1960.37,28,Sergipe,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47562,Mais de 9.540 a 14.310 Reais,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,1634.78,28,Sergipe,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47562,Mais de 9.540 a 14.310 Reais,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,769.78,28,Sergipe,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47562,Mais de 9.540 a 14.310 Reais,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,310.13,28,Sergipe,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47562,Mais de 9.540 a 14.310 Reais,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,185.35,28,Sergipe,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47562,Mais de 9.540 a 14.310 Reais,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,112.26,28,Sergipe,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47562,Mais de 9.540 a 14.310 Reais,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,1511.13,28,Sergipe,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47563,Mais de 14.310 a 23.850 Reais,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,2308.67,28,Sergipe,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47563,Mais de 14.310 a 23.850 Reais,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,2474.60,28,Sergipe,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47563,Mais de 14.310 a 23.850 Reais,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,1051.32,28,Sergipe,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47563,Mais de 14.310 a 23.850 Reais,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,705.59,28,Sergipe,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47563,Mais de 14.310 a 23.850 Reais,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,321.26,28,Sergipe,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47563,Mais de 14.310 a 23.850 Reais,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,192.53,28,Sergipe,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47563,Mais de 14.310 a 23.850 Reais,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,2162.40,28,Sergipe,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47564,Mais de 23.850 Reais,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,4016.82,28,Sergipe,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47564,Mais de 23.850 Reais,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,3639.33,28,Sergipe,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47564,Mais de 23.850 Reais,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,1184.16,28,Sergipe,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47564,Mais de 23.850 Reais,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,1553.32,28,Sergipe,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47564,Mais de 23.850 Reais,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,396.64,28,Sergipe,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47564,Mais de 23.850 Reais,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,165.82,28,Sergipe,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47564,Mais de 23.850 Reais,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,626.61,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,931.46,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,461.76,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,252.51,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,138.92,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,75.39,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,42.32,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,350.18,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,465.25,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,135.17,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,84.93,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,35.14,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,20.72,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,15.59,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,534.74,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47559,Mais de 1.908 a 2.862 Reais,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,657.16,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47559,Mais de 1.908 a 2.862 Reais,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,248.48,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47559,Mais de 1.908 a 2.862 Reais,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,159.38,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47559,Mais de 1.908 a 2.862 Reais,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,63.59,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47559,Mais de 1.908 a 2.862 Reais,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,35.76,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47559,Mais de 1.908 a 2.862 Reais,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,28.65,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47559,Mais de 1.908 a 2.862 Reais,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,778.11,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47560,Mais de 2.862 a 5.724 Reais,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,949.95,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47560,Mais de 2.862 a 5.724 Reais,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,538.94,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47560,Mais de 2.862 a 5.724 Reais,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,241.28,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47560,Mais de 2.862 a 5.724 Reais,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,154.98,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47560,Mais de 2.862 a 5.724 Reais,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,98.80,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47560,Mais de 2.862 a 5.724 Reais,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,54.39,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47560,Mais de 2.862 a 5.724 Reais,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,1000.31,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47561,Mais de 5.724 a 9.540 Reais,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,1533.47,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47561,Mais de 5.724 a 9.540 Reais,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,993.59,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47561,Mais de 5.724 a 9.540 Reais,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,575.91,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47561,Mais de 5.724 a 9.540 Reais,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,242.49,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47561,Mais de 5.724 a 9.540 Reais,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,132.49,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47561,Mais de 5.724 a 9.540 Reais,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,83.27,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47561,Mais de 5.724 a 9.540 Reais,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,1032.27,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47562,Mais de 9.540 a 14.310 Reais,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,2617.58,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47562,Mais de 9.540 a 14.310 Reais,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,1554.95,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47562,Mais de 9.540 a 14.310 Reais,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,772.16,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47562,Mais de 9.540 a 14.310 Reais,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,482.64,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47562,Mais de 9.540 a 14.310 Reais,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,238.42,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47562,Mais de 9.540 a 14.310 Reais,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,119.06,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47562,Mais de 9.540 a 14.310 Reais,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,1705.04,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47563,Mais de 14.310 a 23.850 Reais,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,3624.65,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47563,Mais de 14.310 a 23.850 Reais,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,2445.59,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47563,Mais de 14.310 a 23.850 Reais,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,1136.69,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47563,Mais de 14.310 a 23.850 Reais,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,1015.49,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47563,Mais de 14.310 a 23.850 Reais,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,390.87,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47563,Mais de 14.310 a 23.850 Reais,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,155.95,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47563,Mais de 14.310 a 23.850 Reais,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,2587.56,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47564,Mais de 23.850 Reais,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,7079.55,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47564,Mais de 23.850 Reais,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,3196.69,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47564,Mais de 23.850 Reais,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,2429.07,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47564,Mais de 23.850 Reais,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,1309.67,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47564,Mais de 23.850 Reais,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,686.23,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47564,Mais de 23.850 Reais,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,219.39,29,Bahia,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47564,Mais de 23.850 Reais,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,688.51,31,Minas Gerais,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,1230.81,31,Minas Gerais,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,662.29,31,Minas Gerais,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,324.49,31,Minas Gerais,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,163.56,31,Minas Gerais,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,95.09,31,Minas Gerais,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,50.81,31,Minas Gerais,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,7999,Total,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,327.38,31,Minas Gerais,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103539,2.1.1 Alimentação
3,Unidade da Federação,38,Reais,601.35,31,Minas Gerais,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103540,2.1.2 Habitação
3,Unidade da Federação,38,Reais,137.97,31,Minas Gerais,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103561,2.1.4 Transporte
3,Unidade da Federação,38,Reais,106.59,31,Minas Gerais,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103574,2.1.6 Assistência à saude
3,Unidade da Federação,38,Reais,19.61,31,Minas Gerais,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103585,2.1.7 Educação
3,Unidade da Federação,38,Reais,24.94,31,Minas Gerais,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103592,2.1.8 Recreação e cultura
3,Unidade da Federação,38,Reais,15.68,31,Minas Gerais,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47558,Até 1.908 Reais,103599,2.1.10 Serviços pessoais
3,Unidade da Federação,38,Reais,470.26,31,Minas Gerais,1201,Despesa monetária e não monetária média mensal familiar,2018,2018,47559,Mais de 1.908 a 2.862 Reais,103539,2.1.1 Alimentação
